comercio_id,mcc,mcc_nombre,mcc_segmento,region,tipo_persona,tenure_meses,fecha_alta
M001822,8062,Servicios médicos,servicios,Guayas,PERSONA_JURIDICA,24,2024-04-01
M001823,7230,Peluquerías y estética,servicios,Pichincha,PERSONA_NATURAL,11,2025-05-01
M001824,5813,Bares y clubs,alto_riesgo,Manabí,PERSONA_NATURAL,11,2025-05-01
M001825,5812,Restaurantes,retail,Guayas,PERSONA_NATURAL,35,2023-05-01
M001826,8062,Servicios médicos,servicios,Pichincha,PERSONA_JURIDICA,3,2026-01-01
M001827,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,13,2025-03-01
M001828,4900,Servicios básicos,utility,Chimborazo,PERSONA_NATURAL,39,2023-01-01
M001829,4722,Agencias de viaje,servicios,Azuay,PERSONA_JURIDICA,12,2025-04-01
M001830,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,27,2024-01-01
M001831,5541,Estaciones de servicio,utility,Azuay,PERSONA_NATURAL,16,2024-12-01
M001832,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,1,2026-03-01
M001833,5999,Retail general,retail,Guayas,PERSONA_NATURAL,16,2024-12-01
M001834,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,18,2024-10-01
M001835,5812,Restaurantes,retail,Guayas,PERSONA_NATURAL,15,2025-01-01
M001836,5411,Supermercados,retail,Manabí,PERSONA_JURIDICA,6,2025-10-01
M001837,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,15,2025-01-01
M001838,5813,Bares y clubs,alto_riesgo,Tungurahua,PERSONA_NATURAL,2,2026-02-01
M001839,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,12,2025-04-01
M001840,5411,Supermercados,retail,Manabí,PERSONA_NATURAL,29,2023-11-01
M001841,8062,Servicios médicos,servicios,Azuay,PERSONA_NATURAL,48,2022-04-01
M001842,5999,Retail general,retail,Azuay,PERSONA_NATURAL,43,2022-09-01
M001843,5541,Estaciones de servicio,utility,Azuay,PERSONA_NATURAL,7,2025-09-01
M001844,5999,Retail general,retail,Chimborazo,PERSONA_NATURAL,4,2025-12-01
M001845,7230,Peluquerías y estética,servicios,Guayas,PERSONA_JURIDICA,20,2024-08-01
M001846,5732,Electrónica,retail,Manabí,PERSONA_JURIDICA,17,2024-11-01
M001847,7230,Peluquerías y estética,servicios,Manabí,PERSONA_NATURAL,26,2024-02-01
M001848,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,10,2025-06-01
M001849,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_JURIDICA,18,2024-10-01
M001850,5691,Tiendas de ropa,retail,Guayas,PERSONA_JURIDICA,17,2024-11-01
M001851,4900,Servicios básicos,utility,Pichincha,PERSONA_JURIDICA,13,2025-03-01
M001852,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,3,2026-01-01
M001853,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,29,2023-11-01
M001854,7995,Apuestas,alto_riesgo,Azuay,PERSONA_NATURAL,20,2024-08-01
M001855,5541,Estaciones de servicio,utility,Pichincha,PERSONA_JURIDICA,30,2023-10-01
M001856,5691,Tiendas de ropa,retail,Loja,PERSONA_NATURAL,35,2023-05-01
M001857,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,16,2024-12-01
M001858,5691,Tiendas de ropa,retail,Manabí,PERSONA_NATURAL,29,2023-11-01
M001859,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,49,2022-03-01
M001860,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,59,2021-05-01
M001861,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,21,2024-07-01
M001862,5541,Estaciones de servicio,utility,Manabí,PERSONA_NATURAL,23,2024-05-01
M001863,8062,Servicios médicos,servicios,Guayas,PERSONA_JURIDICA,21,2024-07-01
M001864,7230,Peluquerías y estética,servicios,Chimborazo,PERSONA_NATURAL,25,2024-03-01
M001865,4900,Servicios básicos,utility,Guayas,PERSONA_NATURAL,34,2023-06-01
M001866,5541,Estaciones de servicio,utility,Guayas,PERSONA_JURIDICA,21,2024-07-01
M001867,5999,Retail general,retail,Pichincha,PERSONA_JURIDICA,57,2021-07-01
M001868,8062,Servicios médicos,servicios,Azuay,PERSONA_NATURAL,52,2021-12-01
M001869,7995,Apuestas,alto_riesgo,Guayas,PERSONA_NATURAL,18,2024-10-01
M001870,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,18,2024-10-01
M001871,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,12,2025-04-01
M001872,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,26,2024-02-01
M001873,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,14,2025-02-01
M001874,4900,Servicios básicos,utility,Esmeraldas,PERSONA_NATURAL,12,2025-04-01
M001875,7995,Apuestas,alto_riesgo,Guayas,PERSONA_NATURAL,26,2024-02-01
M001876,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,7,2025-09-01
M001877,5732,Electrónica,retail,Chimborazo,PERSONA_NATURAL,34,2023-06-01
M001878,8062,Servicios médicos,servicios,Pichincha,PERSONA_JURIDICA,27,2024-01-01
M001879,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,50,2022-02-01
M001880,8062,Servicios médicos,servicios,Manabí,PERSONA_NATURAL,22,2024-06-01
M001881,7230,Peluquerías y estética,servicios,Imbabura,PERSONA_NATURAL,30,2023-10-01
M001882,7011,Hoteles,servicios,Manabí,PERSONA_JURIDICA,32,2023-08-01
M001883,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_JURIDICA,41,2022-11-01
M001884,5732,Electrónica,retail,Esmeraldas,PERSONA_NATURAL,20,2024-08-01
M001885,5732,Electrónica,retail,Pichincha,PERSONA_NATURAL,12,2025-04-01
M001886,5812,Restaurantes,retail,Esmeraldas,PERSONA_NATURAL,22,2024-06-01
M001887,5999,Retail general,retail,El Oro,PERSONA_NATURAL,34,2023-06-01
M001888,7995,Apuestas,alto_riesgo,Imbabura,PERSONA_JURIDICA,38,2023-02-01
M001889,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,3,2026-01-01
M001890,5691,Tiendas de ropa,retail,Pichincha,PERSONA_JURIDICA,92,2018-08-01
M001891,5813,Bares y clubs,alto_riesgo,Azuay,PERSONA_NATURAL,12,2025-04-01
M001892,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,30,2023-10-01
M001893,5411,Supermercados,retail,Guayas,PERSONA_JURIDICA,44,2022-08-01
M001894,5732,Electrónica,retail,Imbabura,PERSONA_NATURAL,17,2024-11-01
M001895,5999,Retail general,retail,Azuay,PERSONA_JURIDICA,39,2023-01-01
M001896,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_NATURAL,3,2026-01-01
M001897,5691,Tiendas de ropa,retail,Guayas,PERSONA_JURIDICA,40,2022-12-01
M001898,5411,Supermercados,retail,Pichincha,PERSONA_NATURAL,36,2023-04-01
M001899,5411,Supermercados,retail,Pichincha,PERSONA_NATURAL,24,2024-04-01
M001900,7230,Peluquerías y estética,servicios,Pichincha,PERSONA_JURIDICA,35,2023-05-01
M001901,5411,Supermercados,retail,Loja,PERSONA_NATURAL,53,2021-11-01
M001902,7995,Apuestas,alto_riesgo,Manabí,PERSONA_NATURAL,45,2022-07-01
M001903,5999,Retail general,retail,Guayas,PERSONA_JURIDICA,18,2024-10-01
M001904,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,22,2024-06-01
M001905,4722,Agencias de viaje,servicios,Azuay,PERSONA_JURIDICA,15,2025-01-01
M001906,4722,Agencias de viaje,servicios,Loja,PERSONA_NATURAL,14,2025-02-01
M001907,5812,Restaurantes,retail,El Oro,PERSONA_NATURAL,32,2023-08-01
M001908,7995,Apuestas,alto_riesgo,Guayas,PERSONA_NATURAL,15,2025-01-01
M001909,4900,Servicios básicos,utility,Loja,PERSONA_NATURAL,32,2023-08-01
M001910,5411,Supermercados,retail,Guayas,PERSONA_JURIDICA,17,2024-11-01
M001911,5999,Retail general,retail,Guayas,PERSONA_NATURAL,19,2024-09-01
M001912,4900,Servicios básicos,utility,El Oro,PERSONA_NATURAL,9,2025-07-01
M001913,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,32,2023-08-01
M001914,5999,Retail general,retail,Guayas,PERSONA_NATURAL,3,2026-01-01
M001915,5999,Retail general,retail,Guayas,PERSONA_NATURAL,41,2022-11-01
M001916,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_JURIDICA,72,2020-04-01
M001917,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_JURIDICA,19,2024-09-01
M001918,7230,Peluquerías y estética,servicios,Azuay,PERSONA_JURIDICA,19,2024-09-01
M001919,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,4,2025-12-01
M001920,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,12,2025-04-01
M001921,5732,Electrónica,retail,El Oro,PERSONA_NATURAL,35,2023-05-01
M001922,4722,Agencias de viaje,servicios,Guayas,PERSONA_JURIDICA,38,2023-02-01
M001923,7011,Hoteles,servicios,Imbabura,PERSONA_NATURAL,21,2024-07-01
M001924,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,33,2023-07-01
M001925,5411,Supermercados,retail,Guayas,PERSONA_NATURAL,9,2025-07-01
M001926,5732,Electrónica,retail,Guayas,PERSONA_JURIDICA,25,2024-03-01
M001927,5815,Bienes digitales,alto_riesgo,Loja,PERSONA_JURIDICA,48,2022-04-01
M001928,5411,Supermercados,retail,Pichincha,PERSONA_JURIDICA,28,2023-12-01
M001929,4722,Agencias de viaje,servicios,Imbabura,PERSONA_NATURAL,52,2021-12-01
M001930,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_JURIDICA,53,2021-11-01
M001931,7230,Peluquerías y estética,servicios,Azuay,PERSONA_NATURAL,26,2024-02-01
M001932,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,1,2026-03-01
M001933,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,38,2023-02-01
M001934,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_NATURAL,6,2025-10-01
M001935,5812,Restaurantes,retail,Pichincha,PERSONA_NATURAL,1,2026-03-01
M001936,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,2,2026-02-01
M001937,7230,Peluquerías y estética,servicios,Azuay,PERSONA_NATURAL,39,2023-01-01
M001938,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,26,2024-02-01
M001939,5411,Supermercados,retail,Pichincha,PERSONA_JURIDICA,22,2024-06-01
M001940,5691,Tiendas de ropa,retail,Pichincha,PERSONA_JURIDICA,28,2023-12-01
M001941,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,3,2026-01-01
M001942,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,15,2025-01-01
M001943,5999,Retail general,retail,Azuay,PERSONA_JURIDICA,11,2025-05-01
M001944,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,20,2024-08-01
M001945,4900,Servicios básicos,utility,El Oro,PERSONA_NATURAL,21,2024-07-01
M001946,5999,Retail general,retail,Pichincha,PERSONA_NATURAL,27,2024-01-01
M001947,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,30,2023-10-01
M001948,5411,Supermercados,retail,El Oro,PERSONA_NATURAL,3,2026-01-01
M001949,4900,Servicios básicos,utility,Guayas,PERSONA_NATURAL,16,2024-12-01
M001950,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,18,2024-10-01
M001951,5411,Supermercados,retail,Chimborazo,PERSONA_NATURAL,6,2025-10-01
M001952,5813,Bares y clubs,alto_riesgo,Chimborazo,PERSONA_NATURAL,5,2025-11-01
M001953,5541,Estaciones de servicio,utility,Manabí,PERSONA_NATURAL,2,2026-02-01
M001954,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,4,2025-12-01
M001955,5541,Estaciones de servicio,utility,Azuay,PERSONA_NATURAL,33,2023-07-01
M001956,8062,Servicios médicos,servicios,Esmeraldas,PERSONA_NATURAL,4,2025-12-01
M001957,5812,Restaurantes,retail,Chimborazo,PERSONA_NATURAL,4,2025-12-01
M001958,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,20,2024-08-01
M001959,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,25,2024-03-01
M001960,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,18,2024-10-01
M001961,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,7,2025-09-01
M001962,7230,Peluquerías y estética,servicios,Manabí,PERSONA_NATURAL,5,2025-11-01
M001963,5999,Retail general,retail,Pichincha,PERSONA_NATURAL,19,2024-09-01
M001964,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_JURIDICA,17,2024-11-01
M001965,5812,Restaurantes,retail,Pichincha,PERSONA_NATURAL,13,2025-03-01
M001966,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_JURIDICA,32,2023-08-01
M001967,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,16,2024-12-01
M001968,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,5,2025-11-01
M001969,8062,Servicios médicos,servicios,Pichincha,PERSONA_JURIDICA,13,2025-03-01
M001970,5732,Electrónica,retail,Chimborazo,PERSONA_NATURAL,27,2024-01-01
M001971,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,15,2025-01-01
M001972,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,27,2024-01-01
M001973,7011,Hoteles,servicios,Pichincha,PERSONA_JURIDICA,30,2023-10-01
M001974,5999,Retail general,retail,Pichincha,PERSONA_JURIDICA,16,2024-12-01
M001975,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,18,2024-10-01
M001976,4722,Agencias de viaje,servicios,Pichincha,PERSONA_JURIDICA,14,2025-02-01
M001977,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,27,2024-01-01
M001978,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,14,2025-02-01
M001979,5691,Tiendas de ropa,retail,Azuay,PERSONA_NATURAL,25,2024-03-01
M001980,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,21,2024-07-01
M001981,7011,Hoteles,servicios,Guayas,PERSONA_NATURAL,2,2026-02-01
M001982,7995,Apuestas,alto_riesgo,Azuay,PERSONA_JURIDICA,26,2024-02-01
M001983,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,20,2024-08-01
M001984,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,42,2022-10-01
M001985,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,6,2025-10-01
M001986,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,22,2024-06-01
M001987,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_NATURAL,12,2025-04-01
M001988,5541,Estaciones de servicio,utility,Esmeraldas,PERSONA_JURIDICA,3,2026-01-01
M001989,5999,Retail general,retail,Esmeraldas,PERSONA_NATURAL,2,2026-02-01
M001990,5812,Restaurantes,retail,Esmeraldas,PERSONA_NATURAL,47,2022-05-01
M001991,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_JURIDICA,22,2024-06-01
M001992,5732,Electrónica,retail,Pichincha,PERSONA_JURIDICA,15,2025-01-01
M001993,5411,Supermercados,retail,Guayas,PERSONA_JURIDICA,4,2025-12-01
M001994,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,45,2022-07-01
M001995,5813,Bares y clubs,alto_riesgo,Pichincha,PERSONA_NATURAL,10,2025-06-01
M001996,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,22,2024-06-01
M001997,5732,Electrónica,retail,Guayas,PERSONA_JURIDICA,19,2024-09-01
M001998,7995,Apuestas,alto_riesgo,Guayas,PERSONA_JURIDICA,60,2021-04-01
M001999,8062,Servicios médicos,servicios,Pichincha,PERSONA_JURIDICA,18,2024-10-01
