comercio_id,fecha_corte,mes_idx,n_transacciones,volumen_total,ticket_promedio,n_chargebacks,n_rechazos,dias_desde_ult_tx,n_tickets_soporte,dias_resolucion_soporte,flag_pos_fisico,flag_ecommerce,n_integraciones_activas
M000946,2026-01-01,8,100,1214.12,12.14,1,9,2,0,0.0,1,0,0
M000946,2026-02-01,9,93,1350.88,14.53,0,4,2,1,3.01,0,1,1
M000946,2026-03-01,10,122,1345.01,11.02,0,6,2,1,1.46,1,0,0
M000947,2025-05-01,0,52,2459.71,47.3,0,4,0,4,3.05,1,0,1
M000947,2025-06-01,1,47,1598.56,34.01,1,2,4,2,7.19,1,0,2
M000947,2025-07-01,2,69,3286.11,47.62,1,3,1,1,2.46,1,1,3
M000947,2025-08-01,3,82,3003.48,36.63,1,3,2,0,0.0,1,1,4
M000947,2025-09-01,4,49,1900.7,38.79,0,2,0,2,5.94,1,1,3
M000947,2025-10-01,5,55,1913.37,34.79,2,5,13,0,0.0,1,0,0
M000947,2025-11-01,6,70,1848.65,26.41,1,6,0,2,3.21,1,0,0
M000947,2025-12-01,7,65,1756.44,27.02,0,5,2,1,3.48,1,0,1
M000947,2026-01-01,8,51,1728.23,33.89,1,6,10,1,0.72,1,0,0
M000947,2026-02-01,9,41,1507.09,36.76,0,4,2,1,1.89,1,1,2
M000947,2026-03-01,10,55,2364.98,43.0,0,5,5,0,0.0,1,0,2
M000948,2025-05-01,0,68,1954.55,28.74,0,2,1,0,0.0,1,0,1
M000948,2025-06-01,1,131,3044.05,23.24,0,6,1,1,0.73,1,0,0
M000948,2025-07-01,2,201,7565.72,37.64,0,6,4,1,3.78,1,0,0
M000948,2025-08-01,3,116,2903.49,25.03,0,6,0,0,0.0,1,1,3
M000948,2025-09-01,4,163,4800.61,29.45,0,10,2,0,0.0,1,0,3
M000948,2025-10-01,5,143,3035.42,21.23,0,7,3,0,0.0,1,0,0
M000948,2025-11-01,6,173,4464.45,25.81,0,8,1,0,0.0,1,0,0
M000948,2025-12-01,7,107,3262.48,30.49,0,2,2,0,0.0,1,0,0
M000948,2026-01-01,8,103,2504.4,24.31,0,3,2,2,10.07,1,1,1
M000948,2026-02-01,9,138,3930.11,28.48,0,6,2,2,1.55,1,0,1
M000948,2026-03-01,10,199,6842.43,34.38,0,6,3,0,0.0,1,0,2
M000949,2025-05-01,0,179,3263.23,18.23,0,10,0,0,0.0,1,1,0
M000949,2025-06-01,1,291,6876.13,23.63,0,18,1,0,0.0,0,1,0
M000949,2025-07-01,2,306,6491.19,21.21,1,24,3,1,12.0,1,1,3
M000949,2025-08-01,3,287,6042.2,21.05,2,18,1,1,1.62,1,0,0
M000949,2025-09-01,4,241,4455.39,18.49,1,13,3,0,0.0,1,0,1
M000949,2025-10-01,5,238,4927.65,20.7,1,14,2,1,3.5,1,1,3
M000949,2025-11-01,6,151,3806.59,25.21,0,7,6,0,0.0,1,0,0
M000949,2025-12-01,7,76,1574.36,20.72,0,5,7,1,2.97,1,0,1
M000949,2026-01-01,8,208,3452.51,16.6,0,7,1,1,0.9,1,0,4
M000949,2026-02-01,9,124,2734.26,22.05,1,10,5,0,0.0,0,1,2
M000949,2026-03-01,10,85,2100.07,24.71,1,3,1,1,2.23,1,1,1
M000950,2025-05-01,0,179,3745.94,20.93,0,7,0,1,0.98,0,1,4
M000950,2025-06-01,1,157,2668.76,17.0,0,5,0,0,0.0,1,1,2
M000950,2025-07-01,2,202,3592.96,17.79,0,16,0,2,6.33,1,1,2
M000950,2025-08-01,3,175,1783.1,10.19,1,10,1,1,0.39,0,1,1
M000950,2025-09-01,4,162,2815.23,17.38,0,12,0,1,1.52,1,0,1
M000950,2025-10-01,5,145,2900.46,20.0,0,12,1,0,0.0,1,0,0
M000950,2025-11-01,6,102,2091.05,20.5,0,7,2,0,0.0,1,0,1
M000950,2025-12-01,7,110,1877.36,17.07,1,7,1,0,0.0,0,1,3
M000950,2026-01-01,8,128,3286.65,25.68,0,9,0,0,0.0,1,0,0
M000950,2026-02-01,9,14,309.18,22.08,0,1,8,0,0.0,1,0,3
M000950,2026-03-01,10,95,2068.81,21.78,0,5,0,0,0.0,1,1,4
M000951,2025-05-01,0,159,3882.55,24.42,0,11,0,0,0.0,1,1,3
M000951,2025-06-01,1,77,2046.02,26.57,0,3,2,0,0.0,1,1,1
M000951,2025-07-01,2,107,2501.46,23.38,1,8,2,3,5.09,1,0,3
M000951,2025-08-01,3,102,2246.94,22.03,0,6,2,1,4.68,1,1,2
M000951,2025-09-01,4,102,1733.41,16.99,1,9,11,1,2.17,1,0,1
M000951,2025-10-01,5,128,3257.77,25.45,0,9,4,0,0.0,1,1,1
M000951,2025-11-01,6,170,4717.55,27.75,1,13,1,0,0.0,1,0,1
M000951,2025-12-01,7,198,4064.42,20.53,0,12,3,1,1.85,1,0,3
M000951,2026-01-01,8,155,3942.88,25.44,0,14,1,1,5.09,1,1,1
M000951,2026-02-01,9,128,3191.75,24.94,1,8,2,0,0.0,1,0,0
M000951,2026-03-01,10,94,1991.33,21.18,0,10,2,0,0.0,1,0,0
M000952,2025-05-01,0,77,1503.95,19.53,0,9,0,0,0.0,1,1,1
M000952,2025-06-01,1,94,2215.37,23.57,1,5,1,0,0.0,1,0,0
M000952,2025-07-01,2,95,1887.33,19.87,1,7,2,1,2.19,0,1,2
M000952,2025-08-01,3,159,3609.0,22.7,1,14,4,1,0.68,1,1,2
M000952,2025-09-01,4,122,2524.3,20.69,0,6,1,0,0.0,1,0,0
M000952,2025-10-01,5,83,1922.75,23.17,0,3,4,0,0.0,1,0,1
M000952,2025-11-01,6,52,1322.95,25.44,0,4,9,2,1.91,1,0,1
M000952,2025-12-01,7,105,3111.18,29.63,1,6,4,0,0.0,1,1,1
M000952,2026-01-01,8,110,2150.51,19.55,1,3,0,0,0.0,1,0,1
M000952,2026-02-01,9,141,4098.18,29.07,1,8,6,2,2.44,0,1,3
M000952,2026-03-01,10,105,1828.01,17.41,0,10,2,0,0.0,0,1,2
M000953,2025-05-01,0,219,2675.56,12.22,0,10,2,0,0.0,1,1,3
M000953,2025-06-01,1,265,4786.25,18.06,5,16,1,1,6.07,1,0,2
M000953,2025-07-01,2,177,3029.23,17.11,0,10,3,0,0.0,1,0,0
M000953,2025-08-01,3,263,4755.96,18.08,0,17,2,0,0.0,1,0,1
M000953,2025-09-01,4,344,3692.86,10.74,0,18,0,2,1.33,1,1,0
M000953,2025-10-01,5,246,4817.23,19.58,0,9,1,1,0.58,0,1,2
M000953,2025-11-01,6,177,3012.46,17.02,4,8,5,0,0.0,1,1,2
M000953,2025-12-01,7,233,3968.48,17.03,2,10,1,0,0.0,1,0,2
M000953,2026-01-01,8,136,2199.82,16.18,1,5,0,0,0.0,1,0,0
M000953,2026-02-01,9,338,7120.92,21.07,0,28,0,0,0.0,1,0,1
M000953,2026-03-01,10,217,2226.42,10.26,0,10,3,1,4.49,1,1,2
M000954,2025-05-01,0,239,4677.86,19.57,2,12,0,0,0.0,1,0,0
M000954,2025-06-01,1,170,2454.44,14.44,1,8,4,0,0.0,1,1,2
M000954,2025-07-01,2,262,3675.74,14.03,0,9,1,0,0.0,1,1,6
M000954,2025-08-01,3,293,6188.34,21.12,0,14,0,1,5.65,1,0,1
M000954,2025-09-01,4,258,4110.9,15.93,0,13,0,1,7.83,1,0,0
M000954,2025-10-01,5,220,4195.43,19.07,0,12,0,0,0.0,1,0,1
M000954,2025-11-01,6,283,4877.36,17.23,2,11,2,0,0.0,1,0,1
M000954,2025-12-01,7,189,2819.97,14.92,0,9,0,0,0.0,1,0,1
M000954,2026-01-01,8,187,2769.03,14.81,0,12,0,1,2.43,1,0,0
M000954,2026-02-01,9,152,2568.19,16.9,0,7,3,0,0.0,1,0,2
M000954,2026-03-01,10,254,4264.0,16.79,1,13,4,0,0.0,1,0,1
M000955,2025-05-01,0,132,2656.7,20.13,0,8,2,0,0.0,1,0,4
M000955,2025-06-01,1,224,4862.71,21.71,0,5,7,1,2.74,1,0,1
M000955,2025-07-01,2,139,3482.94,25.06,0,3,0,1,2.19,0,1,3
M000955,2025-08-01,3,150,3591.89,23.95,0,10,0,0,0.0,1,0,0
M000955,2025-09-01,4,167,4150.93,24.86,0,3,3,1,4.98,1,1,2
M000955,2025-10-01,5,139,3214.05,23.12,0,8,1,3,4.17,0,1,5
M000955,2025-11-01,6,87,2008.43,23.09,0,8,5,1,0.81,1,0,0
M000955,2025-12-01,7,74,1317.19,17.8,1,4,3,0,0.0,1,0,2
M000955,2026-01-01,8,138,2790.88,20.22,0,7,2,0,0.0,1,0,5
M000955,2026-02-01,9,82,946.82,11.55,0,8,0,1,16.15,0,1,3
M000955,2026-03-01,10,152,2703.6,17.79,0,6,4,1,1.3,1,0,2
M000956,2025-05-01,0,392,8877.15,22.65,2,34,0,0,0.0,1,0,1
M000956,2025-06-01,1,285,4654.11,16.33,3,19,3,1,8.68,0,1,0
M000956,2025-07-01,2,396,7630.4,19.27,5,26,0,0,0.0,1,1,5
M000956,2025-08-01,3,383,6469.01,16.89,3,30,2,1,1.1,1,1,1
M000956,2025-09-01,4,165,3027.69,18.35,2,14,0,1,2.42,1,0,1
M000956,2025-10-01,5,351,6638.71,18.91,2,21,0,0,0.0,1,0,0
M000956,2025-11-01,6,300,5532.38,18.44,3,15,5,2,0.11,0,1,1
M000956,2025-12-01,7,301,4213.67,14.0,1,24,0,0,0.0,1,0,0
M000956,2026-01-01,8,284,6278.13,22.11,2,17,1,1,2.82,1,0,2
M000956,2026-02-01,9,197,3516.58,17.85,1,19,2,2,9.99,1,0,1
M000956,2026-03-01,10,161,2759.83,17.14,2,14,2,0,0.0,1,0,1
M000957,2025-05-01,0,101,1117.24,11.06,0,7,0,0,0.0,1,0,1
M000957,2025-06-01,1,62,508.87,8.21,0,3,0,0,0.0,1,0,3
M000957,2025-07-01,2,86,570.31,6.63,0,5,1,2,2.26,1,1,0
M000957,2025-08-01,3,90,582.93,6.48,0,6,4,0,0.0,1,0,1
M000957,2025-09-01,4,109,686.72,6.3,0,2,2,0,0.0,1,0,2
M000957,2025-10-01,5,43,314.81,7.32,0,3,4,2,10.65,1,0,0
M000957,2025-11-01,6,87,689.12,7.92,0,2,1,1,2.06,0,1,2
M000957,2025-12-01,7,62,636.73,10.27,1,5,0,1,2.25,1,0,0
M000957,2026-01-01,8,59,441.9,7.49,0,4,7,0,0.0,1,0,3
M000957,2026-02-01,9,63,384.49,6.1,1,5,1,0,0.0,1,1,4
M000957,2026-03-01,10,72,576.55,8.01,0,4,3,0,0.0,1,1,1
M000958,2025-05-01,0,145,1449.62,10.0,0,10,0,1,8.06,1,0,3
M000958,2025-06-01,1,133,1612.72,12.13,0,8,1,0,0.0,1,1,2
M000958,2025-07-01,2,219,2162.2,9.87,2,10,2,0,0.0,1,0,2
M000958,2025-08-01,3,181,2052.13,11.34,1,13,1,2,6.18,1,0,1
M000958,2025-09-01,4,140,1958.81,13.99,1,12,4,3,1.04,1,0,1
M000958,2025-10-01,5,152,1943.67,12.79,0,14,6,0,0.0,1,0,2
M000958,2025-11-01,6,81,608.2,7.51,0,4,1,0,0.0,1,0,1
M000958,2025-12-01,7,136,2165.4,15.92,0,7,8,0,0.0,1,0,0
M000958,2026-01-01,8,109,1012.17,9.29,0,11,5,1,3.0,1,0,2
M000958,2026-02-01,9,144,1569.79,10.9,2,13,0,1,4.08,1,0,2
M000958,2026-03-01,10,135,2098.23,15.54,0,10,2,1,4.31,1,1,6
M000959,2025-05-01,0,74,1741.78,23.54,0,3,2,0,0.0,1,1,2
M000959,2025-06-01,1,103,1904.89,18.49,0,5,1,0,0.0,1,1,0
M000959,2025-07-01,2,51,881.13,17.28,0,3,3,0,0.0,1,0,1
M000959,2025-08-01,3,132,2601.6,19.71,0,9,0,0,0.0,1,0,2
M000959,2025-09-01,4,161,3153.73,19.59,1,13,4,0,0.0,1,1,1
M000959,2025-10-01,5,68,1763.77,25.94,0,8,6,0,0.0,1,1,0
M000959,2025-11-01,6,91,2540.19,27.91,0,4,2,0,0.0,1,1,0
M000959,2025-12-01,7,140,1968.94,14.06,0,6,0,0,0.0,1,1,2
M000959,2026-01-01,8,149,2263.41,15.19,0,10,3,3,4.42,1,0,1
M000959,2026-02-01,9,100,2432.78,24.33,0,5,0,0,0.0,1,1,4
M000959,2026-03-01,10,85,1977.17,23.26,2,6,9,0,0.0,1,0,0
M000960,2025-05-01,0,220,8452.24,38.42,0,12,4,0,0.0,1,0,1
M000960,2025-06-01,1,41,1265.96,30.88,0,2,3,2,3.07,1,0,2
M000960,2025-07-01,2,211,7066.95,33.49,1,18,3,1,0.51,1,0,2
M000960,2025-08-01,3,192,5437.68,28.32,0,16,0,0,0.0,0,1,3
M000960,2025-09-01,4,181,6628.27,36.62,0,10,3,1,5.63,1,0,1
M000960,2025-10-01,5,230,5650.35,24.57,2,6,10,0,0.0,1,1,2
M000960,2025-11-01,6,295,8984.39,30.46,1,14,3,0,0.0,1,0,1
M000960,2025-12-01,7,121,2206.82,18.24,0,5,1,1,1.72,1,1,1
M000960,2026-01-01,8,192,6755.96,35.19,0,12,11,0,0.0,0,1,0
M000960,2026-02-01,9,98,2342.98,23.91,0,6,1,0,0.0,0,1,3
M000960,2026-03-01,10,126,3818.24,30.3,1,4,2,0,0.0,0,1,3
M000961,2025-05-01,0,133,6456.16,48.54,1,9,4,0,0.0,1,0,0
M000961,2025-06-01,1,107,4388.84,41.02,1,7,2,0,0.0,1,0,2
M000961,2025-07-01,2,124,5380.01,43.39,0,16,12,2,1.13,1,0,2
M000961,2025-08-01,3,110,4770.27,43.37,0,10,2,2,1.02,1,0,4
M000961,2025-09-01,4,114,3750.81,32.9,1,10,0,1,3.5,1,0,1
M000961,2025-10-01,5,126,4661.29,36.99,0,10,0,0,0.0,0,1,3
M000961,2025-11-01,6,102,3698.95,36.26,0,4,1,2,6.47,1,1,1
M000961,2025-12-01,7,122,7534.08,61.75,1,6,10,2,4.54,0,1,3
M000961,2026-01-01,8,48,1710.7,35.64,1,2,1,3,2.16,1,1,2
M000961,2026-02-01,9,86,3590.31,41.75,0,7,0,1,0.29,1,0,1
M000961,2026-03-01,10,116,5714.03,49.26,1,9,0,1,6.31,1,0,0
M000962,2025-05-01,0,160,15775.85,98.6,0,11,15,2,6.0,1,1,0
M000962,2025-06-01,1,244,27819.76,114.02,1,21,1,0,0.0,1,1,0
M000962,2025-07-01,2,201,17871.05,88.91,2,11,1,1,2.01,1,0,1
M000962,2025-08-01,3,253,24175.64,95.56,0,8,0,0,0.0,0,1,2
M000962,2025-09-01,4,321,20352.76,63.4,0,20,2,0,0.0,1,1,1
M000962,2025-10-01,5,259,23958.75,92.5,1,15,3,1,2.7,1,0,1
M000962,2025-11-01,6,278,26046.05,93.69,0,15,2,0,0.0,1,0,0
M000962,2025-12-01,7,178,13487.52,75.77,0,12,0,0,0.0,1,0,3
M000962,2026-01-01,8,144,14465.12,100.45,1,9,9,1,3.05,0,1,2
M000962,2026-02-01,9,139,11724.07,84.35,0,10,1,1,6.28,1,0,2
M000962,2026-03-01,10,208,19622.11,94.34,1,9,0,2,2.34,1,0,0
M000963,2025-05-01,0,139,4471.33,32.17,1,14,3,1,13.76,1,0,1
M000963,2025-06-01,1,158,4623.57,29.26,2,6,1,0,0.0,1,1,2
M000963,2025-07-01,2,162,3629.8,22.41,0,9,2,1,0.4,1,1,1
M000963,2025-08-01,3,218,7611.26,34.91,2,13,2,1,2.06,1,0,1
M000963,2025-09-01,4,73,2034.56,27.87,1,4,9,2,12.69,1,0,0
M000963,2025-10-01,5,138,5831.0,42.25,0,8,1,1,5.45,0,1,2
M000963,2025-11-01,6,78,2214.97,28.4,1,4,2,1,4.91,1,0,3
M000963,2025-12-01,7,160,4809.66,30.06,0,11,18,3,2.92,1,0,0
M000963,2026-01-01,8,137,5247.82,38.31,0,11,0,0,0.0,0,1,5
M000963,2026-02-01,9,121,5586.17,46.17,1,8,1,1,2.44,1,0,1
M000963,2026-03-01,10,68,2483.86,36.53,0,1,2,0,0.0,1,1,2
M000964,2025-05-01,0,50,1115.48,22.31,0,2,2,0,0.0,1,0,1
M000964,2025-06-01,1,55,807.18,14.68,0,3,0,0,0.0,1,1,1
M000964,2025-07-01,2,75,1268.75,16.92,0,6,0,0,0.0,1,1,1
M000964,2025-08-01,3,52,762.44,14.66,0,2,0,3,6.34,1,1,9
M000964,2025-09-01,4,51,650.59,12.76,0,2,0,2,5.71,1,0,0
M000964,2025-10-01,5,49,803.53,16.4,0,2,2,0,0.0,0,1,2
M000964,2025-11-01,6,30,348.69,11.62,0,3,0,2,2.89,1,0,0
M000964,2025-12-01,7,19,270.25,14.22,0,0,2,1,2.86,1,0,1
M000964,2026-01-01,8,26,549.43,21.13,0,2,8,1,1.02,1,0,1
M000964,2026-02-01,9,43,455.86,10.6,0,1,0,1,1.66,1,1,0
M000964,2026-03-01,10,22,298.79,13.58,0,0,7,0,0.0,0,1,3
M000965,2025-05-01,0,94,1721.08,18.31,0,9,0,0,0.0,1,0,3
M000965,2025-06-01,1,161,3742.83,23.25,0,11,1,0,0.0,1,0,2
M000965,2025-07-01,2,71,1618.23,22.79,0,5,7,1,0.57,0,1,2
M000965,2025-08-01,3,90,2142.12,23.8,2,8,1,1,2.22,1,1,2
M000965,2025-09-01,4,86,1832.06,21.3,0,7,5,1,0.82,1,1,4
M000965,2025-10-01,5,118,3061.59,25.95,1,6,8,2,5.03,1,1,0
M000965,2025-11-01,6,111,2632.48,23.72,1,5,4,1,3.63,1,0,0
M000965,2025-12-01,7,100,2012.09,20.12,0,8,1,0,0.0,1,0,0
M000965,2026-01-01,8,108,1741.49,16.12,1,7,2,5,0.67,1,0,2
M000965,2026-02-01,9,102,1825.72,17.9,0,7,7,2,5.32,1,1,0
M000965,2026-03-01,10,54,1052.65,19.49,1,1,1,2,0.69,1,0,2
M000966,2025-05-01,0,64,1418.34,22.16,0,4,4,0,0.0,1,0,2
M000966,2025-06-01,1,128,2921.79,22.83,0,2,0,0,0.0,1,0,0
M000966,2025-07-01,2,72,1147.63,15.94,0,5,1,2,0.65,1,1,0
M000966,2025-08-01,3,97,1790.07,18.45,1,5,0,0,0.0,0,1,1
M000966,2025-09-01,4,131,2145.66,16.38,0,9,0,2,6.48,1,0,1
M000966,2025-10-01,5,116,1438.01,12.4,0,5,2,0,0.0,0,1,1
M000966,2025-11-01,6,89,1041.56,11.7,0,6,6,0,0.0,1,0,2
M000966,2025-12-01,7,67,1034.73,15.44,0,5,1,1,1.29,1,0,2
M000966,2026-01-01,8,58,1134.26,19.56,0,4,0,0,0.0,0,1,3
M000966,2026-02-01,9,59,1003.62,17.01,0,2,2,0,0.0,1,0,1
M000966,2026-03-01,10,84,1467.08,17.47,1,6,2,1,3.76,1,0,2
M000967,2025-05-01,0,110,1322.55,12.02,0,4,3,0,0.0,1,0,2
M000967,2025-06-01,1,131,1343.52,10.26,0,5,2,0,0.0,1,1,2
M000967,2025-07-01,2,160,2002.74,12.52,0,4,0,0,0.0,1,0,2
M000967,2025-08-01,3,96,1304.66,13.59,0,3,3,0,0.0,1,0,5
M000967,2025-09-01,4,95,740.9,7.8,2,1,1,1,6.18,0,1,1
M000967,2025-10-01,5,85,861.08,10.13,0,5,8,0,0.0,1,1,1
M000967,2025-11-01,6,54,536.94,9.94,0,1,4,0,0.0,1,0,2
M000967,2025-12-01,7,79,1175.55,14.88,0,5,12,0,0.0,1,0,0
M000967,2026-01-01,8,58,581.04,10.02,0,8,1,1,4.0,1,0,1
M000967,2026-02-01,9,69,909.07,13.17,0,5,8,1,4.77,1,1,5
M000967,2026-03-01,10,98,1278.68,13.05,1,8,4,1,11.64,0,1,3
M000968,2025-05-01,0,102,1957.71,19.19,0,2,5,0,0.0,1,1,0
M000968,2025-06-01,1,79,1491.1,18.87,0,0,2,1,6.22,1,1,4
M000968,2025-07-01,2,81,1424.91,17.59,0,6,0,0,0.0,0,1,2
M000968,2025-08-01,3,92,1449.33,15.75,1,6,0,1,3.68,1,0,3
M000968,2025-09-01,4,68,1247.34,18.34,0,5,2,0,0.0,1,0,1
M000968,2025-10-01,5,112,2162.19,19.31,0,8,2,0,0.0,1,1,4
M000968,2025-11-01,6,135,1828.17,13.54,0,8,1,1,3.33,1,0,2
M000968,2025-12-01,7,88,1939.41,22.04,2,3,0,0,0.0,0,1,1
M000968,2026-01-01,8,53,1092.36,20.61,0,2,3,1,0.26,1,1,2
M000968,2026-02-01,9,111,3057.88,27.55,0,9,1,1,2.24,1,1,2
M000968,2026-03-01,10,106,2002.5,18.89,0,5,0,3,0.57,1,0,1
M000969,2025-05-01,0,99,2139.0,21.61,0,2,0,1,4.55,1,0,3
M000969,2025-06-01,1,71,1818.23,25.61,0,6,0,0,0.0,1,0,1
M000969,2025-07-01,2,93,2680.94,28.83,1,4,12,1,2.76,1,0,1
M000969,2025-08-01,3,101,3038.6,30.09,0,7,3,0,0.0,0,1,1
M000969,2025-09-01,4,82,1902.11,23.2,0,4,9,0,0.0,1,1,2
M000969,2025-10-01,5,65,1595.15,24.54,0,2,3,2,8.67,0,1,3
M000969,2025-11-01,6,86,2299.03,26.73,0,5,2,0,0.0,1,0,1
M000969,2025-12-01,7,57,1442.01,25.3,0,5,3,1,5.79,1,0,3
M000969,2026-01-01,8,41,827.92,20.19,0,6,2,0,0.0,1,1,0
M000969,2026-02-01,9,77,2282.46,29.64,0,6,6,1,1.59,1,1,5
M000969,2026-03-01,10,78,2967.9,38.05,0,3,3,0,0.0,1,1,4
M000970,2025-05-01,0,126,2306.79,18.31,2,7,4,0,0.0,0,1,1
M000970,2025-06-01,1,118,1495.55,12.67,1,2,0,0,0.0,0,1,2
M000970,2025-07-01,2,133,2183.08,16.41,1,10,3,0,0.0,1,1,2
M000970,2025-08-01,3,144,2273.88,15.79,0,18,5,0,0.0,1,1,1
M000970,2025-09-01,4,136,2055.38,15.11,0,8,1,1,7.82,0,1,2
M000970,2025-10-01,5,126,2894.19,22.97,0,11,0,0,0.0,1,0,1
M000970,2025-11-01,6,90,1434.1,15.93,1,7,1,2,4.73,0,1,1
M000970,2025-12-01,7,81,1741.48,21.5,0,9,3,1,6.34,1,0,1
M000970,2026-01-01,8,83,2060.4,24.82,0,4,1,3,1.69,0,1,3
M000970,2026-02-01,9,79,1290.47,16.34,0,3,6,0,0.0,0,1,2
M000970,2026-03-01,10,36,639.84,17.77,0,4,1,0,0.0,1,0,0
M000971,2025-05-01,0,102,2194.3,21.51,0,5,0,0,0.0,1,0,2
M000971,2025-06-01,1,93,2317.82,24.92,0,4,6,1,5.7,1,0,1
M000971,2025-07-01,2,89,1714.06,19.26,0,6,2,1,0.93,1,0,3
M000971,2025-08-01,3,113,2285.31,20.22,0,3,3,1,0.56,1,1,2
M000971,2025-09-01,4,48,620.94,12.94,0,2,3,1,6.13,1,1,0
M000971,2025-10-01,5,95,2732.01,28.76,0,4,9,2,2.37,1,0,3
M000971,2025-11-01,6,91,2752.02,30.24,0,7,4,1,6.14,1,0,0
M000971,2025-12-01,7,91,2283.26,25.09,0,8,1,1,5.33,1,1,4
M000971,2026-01-01,8,38,1081.88,28.47,0,1,2,0,0.0,1,0,0
M000971,2026-02-01,9,75,1765.05,23.53,0,4,1,1,4.17,1,1,3
M000971,2026-03-01,10,60,1214.53,20.24,0,1,2,0,0.0,1,0,0
M000972,2025-05-01,0,172,7988.08,46.44,0,12,1,0,0.0,1,1,3
M000972,2025-06-01,1,116,4343.95,37.45,1,10,2,0,0.0,1,1,6
M000972,2025-07-01,2,107,5047.92,47.18,0,5,3,3,13.22,1,0,0
M000972,2025-08-01,3,90,2747.23,30.52,0,4,2,0,0.0,1,1,3
M000972,2025-09-01,4,176,4405.8,25.03,0,13,1,0,0.0,1,0,3
M000972,2025-10-01,5,212,9915.23,46.77,0,11,5,0,0.0,0,1,0
M000972,2025-11-01,6,133,7567.34,56.9,0,10,0,1,6.02,0,1,2
M000972,2025-12-01,7,128,6189.89,48.36,2,6,3,0,0.0,1,1,2
M000972,2026-01-01,8,95,4377.19,46.08,0,8,0,2,1.42,1,0,3
M000972,2026-02-01,9,167,10647.19,63.76,1,9,0,0,0.0,1,0,0
M000972,2026-03-01,10,104,5082.15,48.87,0,7,2,0,0.0,1,1,3
M000973,2025-05-01,0,79,283.97,3.59,0,2,3,1,2.52,1,0,0
M000973,2025-06-01,1,82,223.67,2.73,0,1,5,0,0.0,1,0,1
M000973,2025-07-01,2,87,273.95,3.15,0,3,4,0,0.0,0,1,1
M000973,2025-08-01,3,77,257.43,3.34,0,2,5,0,0.0,1,0,1
M000973,2025-09-01,4,37,127.71,3.45,0,2,3,0,0.0,1,0,0
M000973,2025-10-01,5,78,197.53,2.53,0,5,3,1,4.34,1,1,2
M000973,2025-11-01,6,75,301.91,4.03,0,4,2,0,0.0,1,1,2
M000973,2025-12-01,7,71,257.94,3.63,0,3,0,0,0.0,1,0,0
M000973,2026-01-01,8,81,211.9,2.62,0,1,7,1,1.36,1,1,3
M000973,2026-02-01,9,86,300.98,3.5,0,6,1,1,1.13,1,1,0
M000973,2026-03-01,10,59,124.47,2.11,0,4,6,0,0.0,1,0,3
M000974,2025-05-01,0,46,629.22,13.68,0,4,0,4,2.03,1,0,1
M000974,2025-06-01,1,146,1553.09,10.64,0,7,0,0,0.0,1,0,0
M000974,2025-07-01,2,101,1610.92,15.95,0,3,4,1,7.2,1,0,1
M000974,2025-08-01,3,159,1683.14,10.59,0,6,0,0,0.0,1,1,0
M000974,2025-09-01,4,203,2993.1,14.74,0,12,0,0,0.0,1,1,1
M000974,2025-10-01,5,34,572.66,16.84,0,1,1,2,2.23,1,0,0
M000974,2025-11-01,6,123,1615.35,13.13,0,6,4,0,0.0,1,0,1
M000974,2025-12-01,7,74,1054.28,14.25,0,5,0,1,1.43,0,1,0
M000974,2026-01-01,8,67,1104.25,16.48,1,5,8,0,0.0,1,1,2
M000974,2026-02-01,9,171,2556.5,14.95,0,8,0,1,2.45,1,1,1
M000974,2026-03-01,10,103,1366.37,13.27,0,8,1,2,2.85,0,1,3
M000975,2025-05-01,0,97,1476.55,15.22,0,4,0,0,0.0,1,0,0
M000975,2025-06-01,1,94,1787.61,19.02,1,6,0,1,2.98,1,1,2
M000975,2025-07-01,2,59,1164.16,19.73,0,2,0,1,10.46,1,0,2
M000975,2025-08-01,3,71,1171.4,16.5,0,3,6,2,2.65,1,0,1
M000975,2025-09-01,4,116,2300.28,19.83,0,9,0,0,0.0,0,1,2
M000975,2025-10-01,5,88,1741.62,19.79,0,8,1,0,0.0,0,1,0
M000975,2025-11-01,6,61,1038.23,17.02,0,3,1,0,0.0,1,0,3
M000975,2025-12-01,7,45,998.87,22.2,0,2,0,1,1.67,1,1,0
M000975,2026-01-01,8,52,1273.84,24.5,0,5,1,0,0.0,1,0,1
M000975,2026-02-01,9,55,804.84,14.63,0,5,0,1,1.87,1,0,3
M000975,2026-03-01,10,42,777.59,18.51,0,1,6,1,6.73,1,0,1
M000976,2025-05-01,0,29,313.92,10.82,0,2,1,2,3.53,1,0,3
M000976,2025-06-01,1,111,963.93,8.68,1,10,7,1,2.22,0,1,0
M000976,2025-07-01,2,88,1066.45,12.12,0,4,4,0,0.0,1,1,1
M000976,2025-08-01,3,44,654.94,14.88,0,4,5,1,4.57,1,0,2
M000976,2025-09-01,4,170,2325.03,13.68,1,6,11,1,3.95,1,0,1
M000976,2025-10-01,5,79,992.47,12.56,0,5,0,0,0.0,1,0,0
M000976,2025-11-01,6,60,1073.61,17.89,0,3,7,1,2.2,1,0,1
M000976,2025-12-01,7,91,1108.89,12.19,1,4,1,1,4.65,1,0,2
M000976,2026-01-01,8,74,1239.81,16.75,0,6,0,0,0.0,0,1,1
